Timepoint,cued_E1_0,cued_E1_4,cued_E1_8,cued_E1_16,cued_E2_0,cued_E2_4,cued_E2_8,cued_E2_16,cued_E3_0,cued_E3_4,cued_E3_8,cued_E3_16,uncued_E1_0,uncued_E1_4,uncued_E1_8,uncued_E1_16,uncued_E2_0,uncued_E2_4,uncued_E2_8,uncued_E2_16,uncued_E3_0,uncued_E3_4,uncued_E3_8,uncued_E3_16
t274,3.3126423441433013,3.4920127036069246,3.602655252322394,3.7220836489608033,3.3520398383014625,3.5599038218416057,3.6543275799893316,3.760330261565399,3.440831998502879,3.615954050534204,3.728308835250362,3.8176880735332652,3.8204505453333333,3.8679399107583774,3.4910507965119044,3.524712545142857,3.6705127134090914,3.6646260803755966,3.543613946615385,3.6367934152478987,3.7054649448176695,3.652638918322654,3.6390647737296655,3.6727381707999998
t275,3.3273897233416028,3.496242732839947,3.6076567709749057,3.7242665098526637,3.3638330833519454,3.564904846195983,3.6538501797799396,3.7635276308828276,3.4492894808666668,3.62542356561267,3.725687909116098,3.819505633449418,3.8234544991666666,3.868715378624339,3.491789572333334,3.499754079428571,3.6726203038636362,3.6694365615031357,3.5399171345476192,3.6336459366356975,3.708125112404762,3.66418698630048,3.6270543776817425,3.672459052507071
t276,3.3295599259348982,3.5069920498980887,3.6121610179971517,3.724556139851508,3.366569512663632,3.5699965413269323,3.6611023883542515,3.764864162264845,3.4476203650929307,3.6234686748863956,3.7294342430140803,3.8244639167638055,3.8355491138333333,3.874075675308642,3.491891993357143,3.5593890181746035,3.6807754144090916,3.673458743885309,3.547015612473443,3.650044090590586,3.716789104449248,3.667695749770656,3.6418740724895544,3.6852179318484852
t277,3.334631715934177,3.507572648496802,3.6136129973014546,3.730256222198821,3.3718945099642985,3.571114873482069,3.663438077164199,3.7703839022725787,3.4588498038475235,3.6253008994301568,3.732792372236694,3.827700269096011,3.8342017536666666,3.8770006291710764,3.4952441950476194,3.574966377888889,3.6904558482272725,3.6763085418576424,3.550288635195055,3.649650090681231,3.720717472246867,3.6712625619843164,3.64814544488332,3.684207741415873
t278,3.335778647710234,3.5138197639148765,3.614331782467805,3.7449234889693273,3.373182427476322,3.5817913997951436,3.6680942021076186,3.7805812261531044,3.459977770816913,3.634802574185327,3.7403494588173167,3.8397820376369056,3.8372611391666664,3.880742309047619,3.5012218365,3.561511765888889,3.6880142190000003,3.67887735387396,3.558303269383699,3.630913423900825,3.7212505403778193,3.672014142660403,3.6545367231693255,3.6703576096
t279,3.3413433549923965,3.5207400893227643,3.6145558372009696,3.750201230039179,3.3787662722133702,3.586027774951291,3.6695558202066545,3.7852527852092854,3.4618157074430043,3.642076525610991,3.745840550731324,3.845481973717014,3.8417213069999994,3.884082201093474,3.5073606370714288,3.559790507628572,3.6930231603636363,3.6851555648506213,3.5597694478195967,3.6470691146479894,3.725958617174186,3.6769168483814747,3.657613690185689,3.6790026927728716
t280,3.352409145263958,3.5278312445871647,3.637335056680242,3.7553870465637273,3.374701379491524,3.5936446456303046,3.681773548944622,3.79085832419376,3.4613378608852714,3.646774724879055,3.754803227637281,3.849606228742828,3.8504959650000004,3.8885212088536156,3.5079419013333335,3.5741550766984127,3.703807501318182,3.689307112323566,3.5653709768479858,3.6628201297816405,3.7340376433853386,3.6810658922902846,3.6555293394791404,3.6979527973046173
t281,3.351001712092463,3.535123513330224,3.6252960094395896,3.757420867613702,3.3866904155721067,3.599029909386206,3.6787853146149287,3.792733734145588,3.4706843315416287,3.6584678779582704,3.754059048421259,3.853037848032339,3.858636561,3.8940408836684304,3.516429499761905,3.5826107952857145,3.7077677835000005,3.6959748207874896,3.571399395026556,3.6729697054073185,3.741766221897243,3.6875368183365653,3.6690450943009716,3.706346761210967
t282,3.361764570022477,3.535912446270862,3.6342710253491566,3.7639930121516834,3.3848069641325025,3.600628167340882,3.6871015042598585,3.7977773382551847,3.4720200719511696,3.6615788687807176,3.7622677511749907,3.8550238800606893,3.8679837231666667,3.899461468183422,3.524247324142857,3.5858054820158736,3.718897077636364,3.6993501770222834,3.5758496522225265,3.6756785493734503,3.7489464177788223,3.6905408650697447,3.675808185241016,3.7089248761128424
t283,3.369486494676323,3.5417860045229688,3.637330734088254,3.7721713331595588,3.3920150654574277,3.6092967896496995,3.688271466055325,3.8072099228943643,3.479156088789246,3.6686720905843684,3.766374133676075,3.8593887294105746,3.8708078846666667,3.90708099675485,3.525132301369047,3.595379163380952,3.720504542590909,3.707064925487346,3.578310003065018,3.6823248436913283,3.7461284487243107,3.6962740872738977,3.67807054013536,3.7124228783772013
t284,3.373986043786214,3.5510336120285495,3.6443184112379603,3.7671304057249735,3.4026452152464444,3.6153869069760285,3.691705680298848,3.8052108660472137,3.485404580385621,3.6746076983371276,3.77206796497211,3.8604536772093296,3.871138466666666,3.9020892325396823,3.5332445517738096,3.5995941156349205,3.724613284454546,3.709237514518565,3.579155594240843,3.687798467420472,3.7257545896077695,3.700252001618167,3.6710757028742087,3.7225797092693034
t285,3.3776964981582855,3.5560628302594766,3.6461779016342,3.7727205391852836,3.4076252023363742,3.6190577403883575,3.6994677642334794,3.8119667450660892,3.491370543267011,3.6813041210154025,3.7735842751588082,3.86992242607255,3.880386100666667,3.8819562793298052,3.5397446679642854,3.610654267079365,3.7358401243636363,3.700789943675325,3.575137293553113,3.6954948156820633,3.767778632575188,3.698233163410771,3.68054095961431,3.728045348816887
t286,3.384030824047342,3.567994543936522,3.654340030369107,3.782137857123131,3.4092549156025553,3.6296546688460083,3.7097588355401774,3.8195744895934354,3.4924478245711605,3.6908366544781233,3.785582823093416,3.874390045444998,3.8849655525,3.8965164790476186,3.543219042214285,3.611792026174603,3.7364055456818184,3.7032484744397265,3.599474810682234,3.6997254780065525,3.770584430345238,3.699626856844808,3.6982378244570966,3.7365801080060366
t287,3.389990586773172,3.568600994331233,3.6588913643657492,3.7885800495215407,3.422051425897499,3.6265763068117054,3.713518496561169,3.824557500598342,3.5053597107191043,3.6911108000851547,3.7929559508397146,3.8792544793609935,3.8980468863333337,3.9062307917813053,3.548998396178572,3.623862196492064,3.7482857042272726,3.7193355864152515,3.6048313131694143,3.709553628390482,3.7809210501729327,3.711629060116581,3.704660878778607,3.7435001189511374
t288,3.4092755445233656,3.5801386173750513,3.6586772446706433,3.790505471557192,3.436556827051091,3.635701274724736,3.7122818447778014,3.8220812842868015,3.518541221787121,3.6987545017203507,3.793951302332276,3.8835154131175598,3.8933423614999993,3.9163491391181657,3.5617344621904765,3.63103048268254,3.74602761490909,3.7226366821986345,3.6155640770238096,3.7143973402819532,3.7833974537800747,3.717025035738498,3.715131385041599,3.7502903642871486
t289,3.4152545600363524,3.5796151604398405,3.654451711412638,3.8020208263502964,3.4434836869058594,3.6451109232926364,3.717425568783707,3.8306150790821674,3.5272726864468895,3.7044032098751623,3.8009958166816133,3.889900022955935,3.887340857499999,3.905410521957672,3.5485656946666664,3.638539187730159,3.747017873545454,3.719829247295427,3.609603200494506,3.7213342669586496,3.785951042412907,3.7148131302398917,3.708647230891505,3.7592737198597406
t290,3.4291316753798418,3.593784514325924,3.6691890818033883,3.8090394760409625,3.453982627735937,3.6595231887097754,3.7273784400370724,3.842029422130243,3.5372497882904943,3.7137578009168903,3.809655897538304,3.894690838530571,3.8841234125,3.9487650401763665,3.5707593171309524,3.6377649616825396,3.7475801838636373,3.7487157492832166,3.6244123792197804,3.72392590482353,3.7884938642493737,3.7322769515350402,3.7197562895920546,3.758209637934699
t291,3.432536381985237,3.60119796938195,3.6790570383595202,3.80094832159935,3.46013383711552,3.663684135421606,3.732829977854989,3.842252971310973,3.5449862639266825,3.7234115397837684,3.8165568924863686,3.9015878745411667,3.892525823166667,3.9545486610052913,3.5824074214761907,3.647212661571428,3.752404044409091,3.7514737024291818,3.626648951998168,3.729454512359601,3.791709806923559,3.730572858626563,3.7181524461589,3.766678307008726
t292,3.440529159875125,3.6078417341460267,3.678400245314826,3.8125855043214947,3.466518513811752,3.6695204124541405,3.7402542375950376,3.8492828905981504,3.5503447517068523,3.7320190329590863,3.822221602455406,3.905176165296235,3.8891867705000003,3.95620200744268,3.568641624666667,3.658166712761904,3.7507164845909093,3.752060871917749,3.6342479299665342,3.7385383920823,3.7926337125050127,3.738155969247912,3.7352155970952383,3.7710055424755544
t293,3.443778694546398,3.6156924575448706,3.6889284547743677,3.8230141398873236,3.471043205782732,3.6736878777775592,3.742947984026133,3.859382675938002,3.5434415475021965,3.7399556024439873,3.823363144941312,3.9105713658796,3.8986531383333336,3.965390762645502,3.575942042416666,3.66777661147619,3.7612201279545454,3.7616579614567933,3.6405728040492007,3.7469483726464228,3.7998405938941096,3.752032906202743,3.7399554754226187,3.776379704292972
t294,3.4540949720422915,3.622777987253214,3.6954795880830296,3.8296903237928177,3.4797980952373577,3.684549311412673,3.753134760138424,3.862001495487204,3.5579541453106165,3.750177827758537,3.8291972106841046,3.9203637179452406,3.906925547,3.9550224599118167,3.5937039943095237,3.6715787600793646,3.768425614545454,3.7615006797564106,3.6511710375432065,3.7535037806549036,3.8086560751347114,3.761602060996161,3.729301391609307,3.7867019746343606
t295,3.461442467579032,3.632688305801183,3.698950031942618,3.838243527624479,3.487950262501183,3.695500294266009,3.759360647850284,3.870602027980362,3.570252927959273,3.759589282833282,3.840125844375833,3.9257709134487135,3.9207426925000006,3.986588086155203,3.5993698013928572,3.675597469142857,3.7748029290454546,3.7804424029843218,3.6559298262175326,3.7601722290473645,3.815976657036341,3.775248249008073,3.735241779897186,3.7976852701993287
t296,3.470404083863914,3.633177980497637,3.70693418626135,3.836044981500033,3.49509056732212,3.6995184229784726,3.766673161506963,3.871374653303691,3.573010773718342,3.761789768890445,3.8462416129851826,3.9307167887277736,4.0181208135,3.9912759448853614,3.605113760130952,3.6878580031111112,3.834790709681818,3.788698923980492,3.6643675870009984,3.7651943363992677,3.8612534693859657,3.777060851418515,3.725426536982684,3.8041244750612764
t297,3.4764858617496395,3.638304202383016,3.708036044372836,3.8414559592350805,3.5022266825796904,3.703880077016573,3.7709181478692253,3.875565610897926,3.5887224453695774,3.768931148830626,3.853340052970206,3.937840762376445,3.955438685666666,3.996307244779541,3.61382206527381,3.6886603160317457,3.7969037583181815,3.791712102473249,3.6696411019842663,3.765823497838015,3.8322747628684213,3.788357031881643,3.72960490313474,3.807155114056498
t298,3.4885646350202024,3.6475984960091252,3.716919153942352,3.845709697184115,3.5129421739984252,3.715277500209749,3.7773562735554522,3.880824724890259,3.592447943525216,3.7778664528978587,3.860552590548808,3.942654331594583,4.039661965333333,4.004011351622576,3.6155634494285707,3.6913866876190475,3.8549434014090904,3.799617337453796,3.6779864671868134,3.7758447526905443,3.8807758296008776,3.7973999059418317,3.74008743609632,3.8145198841306764
t299,3.486091946043956,3.6571667879572827,3.7220966585901065,3.8523763063946204,3.514993148070789,3.722538080122581,3.7689385182614794,3.882122499034716,3.592255048328731,3.788532483038506,3.855867290250732,3.9437642675484605,4.032950541666667,4.005283566313933,3.626086586154762,3.696655830650794,3.853897316863636,3.8006421720699577,3.6853689488543955,3.781001388855399,3.881214692122807,3.7929981756328113,3.7534413240584414,3.8218533739392413
t300,3.507573124234488,3.665647877087224,3.7348654030130577,3.8606043403645374,3.5297427921016045,3.7286489302147645,3.7787831911801275,3.8908662917165535,3.6103632353171555,3.792308150255964,3.866052968702859,3.9557279159358743,4.045693309833333,4.0260171743562605,3.633052769416666,3.70819425568254,3.864045437909091,3.8170604071230985,3.691362238291209,3.789894778499403,3.8914172258026314,3.802256838042986,3.760984640442641,3.8309534518593673
t301,3.5142628803860028,3.671524991280657,3.7281393157829092,3.8653939888387896,3.536235667356047,3.735488213121677,3.792011488997184,3.899336165556233,3.6210166883085813,3.802919805729715,3.8730845273928516,3.9612768259925417,4.092602481499999,4.027405385908288,3.6312264007500006,3.7109140465396826,3.8879312032272724,3.8212774612830502,3.6953980312243586,3.7907670478102196,3.9095177469999998,3.8174403910172474,3.776479534154762,3.8339836007174766
t302,3.5245786327546895,3.680059175575569,3.736283031565441,3.8701989709810243,3.5335632481837758,3.746602126000276,3.793860791173725,3.903087625657315,3.623395089564086,3.810486807804691,3.876743382733448,3.9640931451401604,4.089609065833334,4.028093787777777,3.6335201384880946,3.7208916035238095,3.8867569596363643,3.8218042457925963,3.6960788070979853,3.800032597405771,3.9090445886710525,3.823134725501194,3.7573704610416656,3.841069421238257
t303,3.528610133530303,3.6873504152089085,3.737064273022596,3.858938039149335,3.542519578877159,3.7526309791504318,3.802113708945323,3.9016609183377127,3.6343544870527054,3.817100752125949,3.8819697674898754,3.963649793612059,4.102373818333334,4.030832065908289,3.6450793426666666,3.717582844984127,3.8994930380909087,3.826325648418082,3.7138610026657517,3.7867334270716833,3.92308714543421,3.8299823892505658,3.8009204905595246,3.835365342173823
t304,3.5314403619386723,3.6855552667037528,3.7487358786654177,3.875396315632957,3.5560839844489265,3.7555558027702567,3.812467248277513,3.911337221929756,3.6445466235703847,3.8217735486747215,3.895417975410356,3.975737615810818,4.102584011499999,4.036994659541445,3.6479808448214284,3.7017695571428577,3.9026798278636363,3.830801465932762,3.713299303134005,3.7855502474669933,3.9299231648728075,3.8348404347592564,3.802759312369047,3.8359422839373054
t305,3.5473875052647905,3.687830499080299,3.7541426998351435,3.878280392707141,3.5656083271067436,3.7633462920714593,3.816519100707745,3.9179863132667654,3.6452474248248663,3.8307288694224004,3.9000067923281576,3.9830576740228687,4.1090322268333335,4.001390202363315,3.660719498892857,3.735930697587302,3.907141661,3.816535542981685,3.7238511401153844,3.817176880005671,3.9324458366315795,3.8252251874362573,3.8132877280833326,3.861539721481394
t306,3.5538555660331896,3.7017873807035193,3.758995589129529,3.882615363602396,3.5721558043659742,3.7731498982753693,3.817727793993612,3.919410521949306,3.6488227715201456,3.839178163678298,3.900885711691661,3.982448289285041,4.104815127666667,4.0496636359788365,3.6549622651666676,3.7525924272380955,3.9100315326363635,3.844474624507049,3.7044993464334555,3.824151124565062,3.936955949653509,3.8474404323227303,3.8030491485595244,3.8676449134516595
t307,3.5589949700057715,3.7111574790517388,3.765163670012688,3.8888538345079233,3.5792533909134034,3.7822745717989017,3.825691826254457,3.9257241224930937,3.6597442612959106,3.851700324917457,3.9062950901962568,3.9903628950953354,4.120714250333333,4.056808001904763,3.665398326369048,3.757802941428571,3.9205440843636365,3.8529950388245924,3.7242033388919418,3.8323039840201174,3.9485886048640353,3.8529942802602712,3.816821740017857,3.8694506996441724
t308,3.563151517016594,3.716921214099763,3.7652129913660572,3.8970715097199595,3.5828410661106647,3.7880607067223635,3.8259324608263747,3.928399567840563,3.665236886852636,3.858797861043852,3.913279093675231,3.994016194691789,4.132783235833334,4.058028243121694,3.6714022022857136,3.76438063115873,3.930088978863636,3.857498784899101,3.7154806317808307,3.8348600136683215,3.9571192030219295,3.8587130454467884,3.8136214722083333,3.8720640279309904
t309,3.5690162535418466,3.723566826066756,3.7730019456151234,3.902118159616974,3.5868799841390753,3.794086298164339,3.8312821884107366,3.9352670557853955,3.6706967913978943,3.8639978374926933,3.914799256657563,4.00151183740477,4.133054863500001,4.066867884426808,3.6800751742142865,3.772712269666667,3.932543944772727,3.8663815975540303,3.7398195206935285,3.8423440803823525,3.9590708345263144,3.865841064753689,3.8333976891369046,3.8794285959715777
t310,3.5795390458138527,3.7344179093981653,3.7744735941161913,3.9093558398082635,3.5960530840053218,3.803714258956724,3.840806225951879,3.9430055671832145,3.678984122975513,3.8711743113666457,3.922580302307435,4.002971382024416,4.141053480666666,4.07257897664903,3.6799067630357145,3.7768719144603176,3.938793851090909,3.8726740769782984,3.7507987052503053,3.849048567063916,3.9662803891403504,3.871858457444426,3.8470322897321436,3.8855731672925535
t311,3.5855418974610394,3.740912816935814,3.7847112220787893,3.9132106249061507,3.602047851105623,3.802165250007272,3.8459149565973236,3.947430900040291,3.683639726149432,3.8715384144009866,3.928607720872005,4.013104613644267,4.140511671499999,4.072782091252204,3.6829045564285714,3.7834533517936513,3.9403613084999995,3.8703865002234155,3.752796104150794,3.8480579628153806,3.9667512638464912,3.8744349063427874,3.848406589726191,3.8873694769777023
t312,3.5888478764379506,3.749308996237801,3.7938284761718526,3.911936435617689,3.6068206935019296,3.8161157157995804,3.8551922661027147,3.948751298066823,3.6878092434013134,3.886435868511035,3.9366596694634,4.0149917215447095,4.144790514833334,4.07676268989418,3.701475703607143,3.7782375358253972,3.946828319454545,3.8756852776293433,3.7625147421828173,3.8473204741003313,3.973073176052632,3.87816082559645,3.8634706697174908,3.887514900512997
t313,3.5844250040281382,3.75408159216558,3.7940346922257158,3.9186109188481275,3.6101543062665966,3.8210978248181533,3.8570087934784802,3.9546683980401824,3.6900635418739696,3.887415732943553,3.9368481319217565,4.018898278991443,4.1488654538333325,4.086715620917108,3.711307879511905,3.767541579555556,3.9495448265454542,3.881819665235986,3.7608091319065933,3.84674120945811,3.9767365195833335,3.877367837523926,3.8645073323736496,3.889517392018516
t314,3.6080326715432904,3.758083573536235,3.798983077975177,3.9183777061989113,3.62914855165749,3.827521510604812,3.8613494850677883,3.9564064863196107,3.7060213727038827,3.894797758197884,3.946028032379985,4.025312962631111,4.154916679333333,4.09470978941799,3.7087126530714287,3.773406921793651,3.9550988817272725,3.8907313115627424,3.7683722448083032,3.854708175272345,3.982384423451754,3.892985590860536,3.872930471894761,3.896176681577896
t315,3.612795578402597,3.76502562249462,3.7947474836892567,3.9156211872304647,3.634281366460775,3.833284433433908,3.863017004731069,3.9578138437416728,3.7073625829916876,3.901334700808294,3.9490092523601747,4.025472230485659,4.155338178166667,4.101205815820105,3.7130545137023807,3.799147490412699,3.9584363532272726,3.898616630729687,3.773122488818987,3.8583991883709787,3.987397053456141,3.900247790299594,3.878225826435609,3.905305924240095
t316,3.620399920779221,3.771020931390543,3.800253284069381,3.9319734405375106,3.6462396507446355,3.8440498502550255,3.8683550823237454,3.958109798396876,3.726363833159182,3.910361225806537,3.9549096525146332,4.021528957871402,4.160797844500001,4.09979181329806,3.717602150964286,3.801596538333334,3.9619665774545445,3.8967965515375456,3.780119321259157,3.8643929712222644,3.9895493875745616,3.9006581419817925,3.883908465042655,3.910978668813688
t317,3.6237854353167385,3.7774663280636034,3.8029839666264538,3.924631717157619,3.6495848761316574,3.8451391282441625,3.8709415146489965,3.9654145600558515,3.7325445750498476,3.9119155546369995,3.9569593657259503,4.026553288302706,4.1721041759999995,4.104728310670193,3.7262198529642854,3.8124434586031746,3.9692656039999994,3.898327577270785,3.7869713707673993,3.875579692898481,3.9946390057192973,3.90229784680614,3.897965268939946,3.9206427976418077
t318,3.6159313987979793,3.782349968508387,3.8151553418016086,3.932142181590565,3.6472070615286123,3.8543003937169873,3.8784960040195395,3.9701283740263675,3.7334790160633906,3.9204155294837717,3.9644521562734534,4.038639898791983,4.178110450666667,4.109811846790123,3.73765541,3.812140535253968,3.974116342545455,3.900540658988234,3.7897899660085477,3.891850912648374,4.000639622425438,3.907002034160248,3.896925870454261,3.9298675146798736
t319,3.642280907890332,3.787057421031336,3.816358305188534,3.941377976259651,3.6648798257611737,3.858056279881091,3.8773264974369916,3.9742429019202006,3.7489889220782353,3.929691699774234,3.9645469597561913,4.044571743477914,4.174543284666667,4.119962666119929,3.7424313628928574,3.822227225888889,3.974068660363636,3.915011996627289,3.7972392555274714,3.8981441315678635,4.001316457385964,3.91328987385329,3.9057000796628514,3.9365311933385043
t320,3.6435906679415586,3.7909819947332557,3.828601575095405,3.942182840516537,3.6686418686079802,3.8586836543680647,3.879582066000399,3.9774131195444,3.7588531248604533,3.9331874750371383,3.9680596113130107,4.044051333658336,4.178808728666667,4.113293464885363,3.746580171678572,3.8339221526507936,3.97761558959091,3.9100774487838827,3.8011591783186818,3.9057150929238604,4.003865588833333,3.9228769622611623,3.910391078347679,3.943275720544476
t321,3.6468291153650796,3.793653048506519,3.83610167547304,3.9390038172230915,3.6729537797583958,3.8678880272711718,3.8852779460722338,3.9760841119698958,3.7639080662613806,3.940781241098654,3.975346137333568,4.046807845324929,4.186050125833334,4.1070153888183425,3.751403930321429,3.8367836380476192,3.9875968140909093,3.911931630450328,3.8058643049203296,3.9084680528660556,4.012301959741228,3.9210483385667962,3.9134033562905985,3.9470248804305164
t322,3.649901203486292,3.7951354812807345,3.8399972514708636,3.9447526341657317,3.677874750651617,3.8686559090462955,3.8854239698079303,3.9816760297724434,3.7699534238543935,3.941648830626599,3.9768436981455246,4.04813012919981,4.187648113333333,4.111773725996472,3.757634724392857,3.8391877230000007,3.988787953363636,3.9164953801234317,3.8140569500412083,3.9106080141632154,4.013100746460526,3.9271182381876435,3.9218300240549446,3.9485759987006745
t323,3.658710532536797,3.7983918316454477,3.8436025643948675,3.948805868511699,3.684336908263839,3.873193464395898,3.900128333402523,3.9853160563510874,3.778325381525325,3.94722569000929,3.9884494933893273,4.051515329487365,4.197455099833333,4.113947026243387,3.7607081294999993,3.845101998174603,3.994152814272727,3.9364217761766014,3.8125471062225267,3.9154534041469446,4.018811463166667,3.9436067887656945,3.922071090444598,3.951865887643911
t324,3.6713069403080807,3.7988175725495252,3.8540166180645783,3.9509680965955902,3.696596356088432,3.8709671572294,3.90574667624753,3.988252319563793,3.7868669411361218,3.9482408557140323,3.9932581265338323,4.054787250384902,4.1892101055,4.116714014691358,3.7634918649285707,3.847839769238095,4.0024892045303035,3.9358460793033627,3.815432082431319,3.9168749487925867,4.031142337061403,3.9428337515776937,3.9266758557996035,3.952145279276362
t325,3.6844959727611837,3.806722196809411,3.85633895279357,3.959245190633439,3.7102156603485468,3.8809883692065377,3.9132979473780742,3.9964716719532136,3.796905448794509,3.9625161648474205,3.996605440044854,4.061285103193269,4.127247805666667,4.121777445599648,3.762808290892857,3.8563509489999985,3.9775023913181817,3.942174943356948,3.8184435377673993,3.924651692870401,4.007772714820176,3.9490227080659537,3.928884146121031,3.9589012887826334
t326,3.6989164013188485,3.8094119227888386,3.857576515691798,3.9738181891973587,3.719680934362853,3.888792136117953,3.9178540636432344,4.003686044599444,3.8053415193974294,3.9699519761957767,4.006656475475627,4.065104322652292,4.139980195666666,4.129803789823633,3.75410281575,3.8557190378730155,3.98975063289394,3.9458709853786216,3.821819323912088,3.9256116822014038,4.015042729960526,3.958346491406567,3.929228856430556,3.9602516423081084
t327,3.715798428465784,3.8201785305155704,3.8552148196516915,3.9688521376018238,3.737779411824743,3.8979607266219483,3.9193426858732776,4.002664494038989,3.817510841897063,3.977667036565235,4.013119509035357,4.066310879915289,4.139013630000001,4.138119710291005,3.7511007488928576,3.9251216230335095,3.9902197498636363,3.953688392837413,3.830861878692307,3.9461857430060556,4.016989408929824,3.965753700555125,3.9181118079626613,3.9678243054304594
t328,3.730466834563798,3.822197744540565,3.866876780625083,3.960320106305879,3.7421306674987114,3.8999212910207057,3.9261315917435953,3.997079791201263,3.8246703145646483,3.9784895326499665,4.018463191511208,4.063936723519584,4.152344108666667,4.14103570611993,3.7656197088571424,3.92813002462081,3.998419766227273,3.958118398925907,3.8263746868809525,3.944756560258239,4.0242663082061405,3.9698827966989163,3.906811200681818,3.968445367921106
t329,3.735823366451465,3.8272065572181644,3.878907908265492,3.9654699557744664,3.7512346353333923,3.9025820297068075,3.935479452282574,4.001521168513464,3.8320287135104585,3.986637686638366,4.018023182703926,4.070288766849092,4.149615087,4.142812185731923,3.7747813008214286,3.9329842826455024,3.995238750833334,3.958231211414835,3.8283624040595234,3.959094166237306,4.021217051833334,3.9718932771787694,3.9199391017142866,3.9799771889909246
t330,3.7417662005689865,3.827578666020229,3.871705468222634,3.9670300193361827,3.7545696693189035,3.9120864588332105,3.934254152739908,4.004208175586703,3.837982995093222,3.994987096098169,4.023357404453288,4.074738590331177,4.151717766666666,4.145703647830689,3.776580298142857,3.9311144772839506,3.999284289727273,3.9617078548472917,3.8330568429047625,3.958207535730344,4.025856846614035,3.9741774171939235,3.9340587863369416,3.982471433817848
t331,3.753552180016179,3.8360535716403454,3.8734249214867837,3.9722359225777963,3.764060258881403,3.9170386707148404,3.9385770058632374,4.007767542867908,3.8408148327909997,4.000364928627359,4.02813832659603,4.079597311085729,4.151185581,4.146777923209877,3.7725889035,3.954713014144621,4.002326906242425,3.9630683301466028,3.830873823345238,3.9757241940176655,4.04028688418421,3.9749990783913676,3.9299931607750187,3.9960490774848347
t332,3.757070962393162,3.830428587138589,3.878081925863212,3.9719381166436767,3.767341026884605,3.911350747248149,3.9402660182997336,4.007346292277886,3.8458075469910207,3.9968160087306375,4.027036589365865,4.079441641752664,4.1590436219999996,4.145713484029982,3.759113116178572,3.957101507530864,4.005268016136363,3.970993926555528,3.8254324953474024,3.9760189976444082,4.040342356754385,3.98409767873486,3.928495463422842,3.9973871804739005
t333,3.76292883348779,3.838423039846922,3.881829382298645,3.9797146099125684,3.7609500287693733,3.9186731044748604,3.9427520005791514,4.013189674541203,3.8389777964586798,4.002339163242575,4.026412135784429,4.087836050488923,4.172262770999999,4.154489670555555,3.7738239087380956,3.9687433395957132,4.016218556878788,3.984426668665501,3.833692419954545,3.989379335158817,4.049815579096491,3.9948556801065145,3.93700505392212,4.025825066237276
t334,3.765617522296398,3.844256223212672,3.8820082462478473,3.9818298880976455,3.7706521184185355,3.9252181436524523,3.9459843844174403,4.017146920785421,3.8452330304571105,4.007390530097799,4.042596746229796,4.0940971536756665,4.160342951666666,4.156275269223986,3.7222865290000002,3.9712877528788493,4.011105970924243,3.988608350233517,3.821149883272727,3.9885964788237125,4.033042980035088,3.9953193382523167,3.9340013119738453,4.026519928289696
t335,3.7693905209862635,3.842151651505317,3.8837128620673105,3.9769418178408626,3.781339439652019,3.922270986339959,3.9463071389507034,4.0169863516268824,3.8548732410808575,4.0068739547137575,4.044152985171673,4.094531484998165,4.1741392956666665,4.158394378606702,3.7652340461190485,3.976398932238502,4.016209888212122,3.9927394791795705,3.8291288543311692,3.994258700593657,4.03833025968421,3.999867240148172,3.9404635077056276,4.029959744811063
t336,3.7701174078595843,3.8445923211139323,3.8878297402004245,3.981644345624024,3.7812511004375877,3.9258904148920295,3.9507971433923195,4.018921333500474,3.859264978533767,4.0109088818812975,4.045390027618533,4.09625078523682,4.168173661333333,4.167719907619048,3.772775072464286,3.9810818834472936,4.015646338696969,3.9936517979534356,3.821986926246754,3.9988802894619155,4.038292698600877,4.005968344204303,3.9370896388116874,4.03636204074642
t337,3.7589343154252135,3.851211634887355,3.8971675170435227,3.9798435326744404,3.77449971735964,3.93611065499838,3.9631829284203994,4.02016662353112,3.8531966480532085,4.019824691489135,4.056086008282789,4.100787583639668,4.172767089666666,4.173192361181658,3.7648183651071427,3.982993317307013,4.019179257287879,3.998331641665002,3.8406125572987015,4.003635265432726,4.041154866324561,4.002197831508008,3.954396295056277,4.040093981726343
t338,3.7601465176688036,3.8564453877660148,3.8996654902419174,3.992784156880642,3.778236511707753,3.9389703330403636,3.9661655341935207,4.030501675373815,3.8586463934432826,4.021172813077655,4.055427173848911,4.10876049664136,4.173269738666667,4.158053495485009,3.772372738011905,3.9994880978361147,4.0045550176818185,3.987685705533355,3.8474886083246753,4.004036550339869,4.026648815412281,3.993061654690171,3.960489763719336,4.046002261577173
t339,3.765924623023504,3.8682780314611804,3.907404685945335,3.9968117220259884,3.777219054314378,3.955809249474617,3.9740469598106403,4.038250765156665,3.851202935965997,4.032208032046191,4.059586067606683,4.112586414245201,4.173669068666666,4.159772077248677,3.7686551754166673,4.004703066472663,4.005014616984849,4.000555922289378,3.8482480726958874,4.010641990681817,4.028125498368421,4.0008507075106,3.9596720519256854,4.053444247222583
